nSeq,I1,I2,O1,O2,A1,A2,A3,A4,A5,A6
4,0,0,0,0,512,479,0,0,0,0
5,0,0,0,0,521,471,0,0,0,0
6,0,0,0,0,523,467,0,0,0,0
7,0,0,0,0,515,474,0,0,0,0
8,0,0,0,0,530,474,0,0,0,0
9,0,0,0,0,567,469,0,0,0,0
10,0,0,0,0,607,470,0,0,0,0
11,0,0,0,0,655,477,0,0,0,0
12,0,0,0,0,708,498,0,0,0,0
13,0,0,0,0,775,502,0,0,0,0
14,0,0,0,0,829,508,0,0,0,0
15,0,0,0,0,857,523,0,0,0,0
0,0,0,0,0,879,538,1,0,0,0
1,0,0,0,0,899,536,0,0,0,0
2,0,0,0,0,895,538,0,0,0,0
3,0,0,0,0,870,547,0,0,0,0
4,0,0,0,0,835,547,0,0,0,0
5,0,0,0,0,788,551,0,0,0,0
6,0,0,0,0,734,562,0,0,0,0
7,0,0,0,0,696,561,0,0,0,0
8,0,0,0,0,671,551,1,0,0,0
9,0,0,0,0,643,537,0,0,0,0
10,0,0,0,0,603,542,0,0,0,0
11,0,0,0,0,583,538,0,0,0,0
12,0,0,0,0,579,531,0,0,0,0
13,0,0,0,0,573,520,0,0,0,0
14,0,0,0,0,554,525,0,0,0,0
15,0,0,0,0,550,525,0,0,0,0
0,0,0,0,0,556,519,0,0,0,0
1,0,0,0,0,557,512,0,0,0,0
2,0,0,0,0,543,524,0,0,0,0
3,0,0,0,0,552,520,0,0,0,0
4,0,0,0,0,557,516,0,0,0,0
5,0,0,0,0,550,524,0,0,0,0
6,0,0,0,0,561,526,0,0,0,0
7,0,0,0,0,575,519,0,0,0,0
8,0,0,0,0,580,518,0,0,0,0
9,0,0,0,0,583,524,0,0,0,0
10,0,0,0,0,598,520,0,0,0,0
11,0,0,0,0,605,515,0,0,0,0
12,0,0,0,0,593,524,0,0,0,0
13,0,0,0,0,603,517,0,0,0,0
14,0,0,0,0,604,511,0,0,0,0
15,0,0,0,0,588,513,0,0,0,0
0,0,0,0,0,582,518,0,0,0,0
1,0,0,0,0,583,509,0,0,0,0
2,0,0,0,0,577,504,0,0,0,0
3,0,0,0,0,553,514,0,0,0,0
4,0,0,0,0,547,516,0,0,0,0
5,0,0,0,0,550,504,0,0,0,0
6,0,0,0,0,543,502,0,0,0,0
7,0,0,0,0,522,506,0,0,0,0
8,0,0,0,0,521,506,0,0,0,0
9,0,0,0,0,517,500,0,0,0,0
10,0,0,0,0,509,503,0,0,0,0
11,0,0,0,0,499,499,0,0,0,0
12,0,0,0,0,496,498,0,0,0,0
13,0,0,0,0,511,488,0,0,0,0
14,0,0,0,0,519,472,0,0,0,0
15,0,0,0,0,512,489,0,0,0,0
0,0,0,0,0,520,509,0,0,0,0
1,0,0,0,0,536,504,0,0,0,0
2,0,0,0,0,540,511,0,0,0,0
3,0,0,0,0,531,533,0,0,0,0
4,0,0,0,0,541,532,0,0,0,0
5,0,0,0,0,554,524,0,0,0,0
6,0,0,0,0,556,515,0,0,0,0
7,0,0,0,0,546,518,0,0,0,0
8,0,0,0,0,544,519,0,0,0,0
9,0,0,0,0,553,508,0,0,0,0
10,0,0,0,0,552,489,0,0,0,0
11,0,0,0,0,534,410,0,0,0,0
12,0,0,0,0,531,152,0,0,0,0
13,0,0,0,0,533,0,0,0,0,0
14,0,0,0,0,536,437,0,0,0,0
15,0,0,0,0,529,984,3,0,0,0
0,0,0,0,0,513,848,2,0,0,0
1,0,0,0,0,519,700,1,0,0,0
2,0,0,0,0,521,577,0,0,0,0
3,0,0,0,0,508,534,0,0,0,0
4,0,0,0,0,506,525,0,0,0,0
5,0,0,0,0,513,508,0,0,0,0
6,0,0,0,0,514,497,0,0,0,0
7,0,0,0,0,504,493,0,0,0,0
8,0,0,0,0,499,496,0,0,0,0
9,0,0,0,0,510,491,0,0,0,0
10,0,0,0,0,513,482,0,0,0,0
11,0,0,0,0,499,489,0,0,0,0
12,0,0,0,0,505,484,0,0,0,0
13,0,0,0,0,513,472,0,0,0,0
14,0,0,0,0,510,466,0,0,0,0
15,0,0,0,0,507,468,0,0,0,0
0,0,0,0,0,491,474,0,0,0,0
1,0,0,0,0,497,476,0,0,0,0
2,0,0,0,0,514,468,0,0,0,0
3,0,0,0,0,532,469,0,0,0,0
4,0,0,0,0,564,481,0,0,0,0
5,0,0,0,0,625,480,0,0,0,0
6,0,0,0,0,691,487,0,0,0,0
7,0,0,0,0,745,500,0,0,0,0
8,0,0,0,0,809,513,0,0,0,0
9,0,0,0,0,865,513,0,0,0,0
10,0,0,0,0,898,525,0,0,0,0
11,0,0,0,0,902,542,0,0,0,0
12,0,0,0,0,899,554,0,0,0,0
13,0,0,0,0,894,555,0,0,0,0
14,0,0,0,0,865,556,0,0,0,0
15,0,0,0,0,812,564,0,0,0,0
0,0,0,0,0,765,566,1,0,0,0
1,0,0,0,0,728,553,0,0,0,0
2,0,0,0,0,684,546,0,0,0,0
3,0,0,0,0,628,550,0,0,0,0
4,0,0,0,0,601,543,1,0,0,0
5,0,0,0,0,579,532,0,0,0,0
6,0,0,0,0,555,531,0,0,0,0
7,0,0,0,0,531,537,0,0,0,0
8,0,0,0,0,536,529,0,0,0,0
9,0,0,0,0,536,519,0,0,0,0
10,0,0,0,0,518,520,0,0,0,0
11,0,0,0,0,514,526,0,0,0,0
12,0,0,0,0,522,519,0,0,0,0
13,0,0,0,0,523,516,0,0,0,0
14,0,0,0,0,511,521,0,0,0,0
15,0,0,0,0,511,526,0,0,0,0
0,0,0,0,0,524,520,0,0,0,0
1,0,0,0,0,533,518,0,0,0,0
2,0,0,0,0,538,518,0,0,0,0
3,0,0,0,0,545,512,0,0,0,0
4,0,0,0,0,539,513,0,0,0,0
5,0,0,0,0,539,522,0,0,0,0
6,0,0,0,0,554,515,0,0,0,0
7,0,0,0,0,560,508,0,0,0,0
8,0,0,0,0,550,515,0,0,0,0
9,0,0,0,0,549,520,0,0,0,0
10,0,0,0,0,558,510,0,0,0,0
11,0,0,0,0,558,503,0,0,0,0
12,0,0,0,0,540,511,0,0,0,0
13,0,0,0,0,534,513,0,0,0,0
14,0,0,0,0,531,505,0,0,0,0
15,0,0,0,0,516,502,0,0,0,0
0,0,0,0,0,500,512,0,0,0,0
1,0,0,0,0,504,508,0,0,0,0
2,0,0,0,0,501,500,0,0,0,0
3,0,0,0,0,484,510,0,0,0,0
4,0,0,0,0,487,512,0,0,0,0
5,0,0,0,0,496,505,0,0,0,0
6,0,0,0,0,496,488,0,0,0,0
7,0,0,0,0,486,491,0,0,0,0
8,0,0,0,0,491,487,0,0,0,0
9,0,0,0,0,504,479,0,0,0,0
10,0,0,0,0,505,496,0,0,0,0
11,0,0,0,0,495,507,0,0,0,0
12,0,0,0,0,503,516,0,0,0,0
13,0,0,0,0,515,521,0,0,0,0
14,0,0,0,0,515,523,0,0,0,0
15,0,0,0,0,506,527,0,0,0,0
0,0,0,0,0,504,528,0,0,0,0
1,0,0,0,0,513,517,0,0,0,0
2,0,0,0,0,516,509,0,0,0,0
3,0,0,0,0,500,516,0,0,0,0
4,0,0,0,0,504,511,0,0,0,0
5,0,0,0,0,508,445,0,0,0,0
6,0,0,0,0,504,277,0,0,0,0
7,0,0,0,0,499,0,0,0,0,0
8,0,0,0,0,494,163,0,0,0,0
9,0,0,0,0,477,798,1,0,0,0
10,0,0,0,0,477,929,2,0,0,0
11,0,0,0,0,488,760,1,0,0,0
12,0,0,0,0,494,615,1,0,0,0
13,0,0,0,0,483,554,0,0,0,0
14,0,0,0,0,492,533,0,0,0,0
15,0,0,0,0,496,516,0,0,0,0
0,0,0,0,0,485,516,0,0,0,0
1,0,0,0,0,484,513,0,0,0,0
2,0,0,0,0,496,498,0,0,0,0
3,0,0,0,0,500,488,0,0,0,0
4,0,0,0,0,487,495,0,0,0,0
5,0,0,0,0,487,496,0,0,0,0
6,0,0,0,0,494,487,0,0,0,0
7,0,0,0,0,494,478,0,0,0,0
8,0,0,0,0,478,488,0,0,0,0
9,0,0,0,0,479,486,0,0,0,0
10,0,0,0,0,481,481,0,0,0,0
11,0,0,0,0,475,479,0,0,0,0
12,0,0,0,0,480,487,0,0,0,0
13,0,0,0,0,515,479,0,0,0,0
14,0,0,0,0,560,478,0,0,0,0
15,0,0,0,0,608,486,0,0,0,0
0,0,0,0,0,675,503,0,0,0,0
1,0,0,0,0,754,504,0,0,0,0
2,0,0,0,0,820,507,0,0,0,0
3,0,0,0,0,854,524,0,0,0,0
4,0,0,0,0,889,530,0,0,0,0
5,0,0,0,0,909,526,0,0,0,0
6,0,0,0,0,902,532,0,0,0,0
7,0,0,0,0,865,547,0,0,0,0
8,0,0,0,0,829,559,1,0,0,0
9,0,0,0,0,794,549,0,0,0,0
10,0,0,0,0,747,548,0,0,0,0
11,0,0,0,0,685,550,0,0,0,0
12,0,0,0,0,634,553,1,0,0,0
13,0,0,0,0,599,539,0,0,0,0
14,0,0,0,0,567,532,0,0,0,0
15,0,0,0,0,536,527,0,0,0,0
0,0,0,0,0,504,535,1,0,0,0
1,0,0,0,0,505,527,0,0,0,0
2,0,0,0,0,504,519,0,0,0,0
3,0,0,0,0,499,516,0,0,0,0
4,0,0,0,0,494,513,0,0,0,0
5,0,0,0,0,483,515,0,0,0,0
6,0,0,0,0,472,520,0,0,0,0
7,0,0,0,0,464,525,0,0,0,0
8,0,0,0,0,475,518,0,0,0,0
9,0,0,0,0,482,509,0,0,0,0
10,0,0,0,0,472,520,0,0,0,0
11,0,0,0,0,478,525,0,0,0,0
12,0,0,0,0,499,517,0,0,0,0
13,0,0,0,0,511,508,0,0,0,0
14,0,0,0,0,506,512,0,0,0,0
15,0,0,0,0,508,518,0,0,0,0
0,0,0,0,0,520,512,0,0,0,0
1,0,0,0,0,525,505,0,0,0,0
2,0,0,0,0,512,512,0,0,0,0
3,0,0,0,0,511,516,0,0,0,0
4,0,0,0,0,520,505,0,0,0,0
5,0,0,0,0,520,498,0,0,0,0
6,0,0,0,0,503,507,0,0,0,0
7,0,0,0,0,494,511,0,0,0,0
8,0,0,0,0,495,505,0,0,0,0
9,0,0,0,0,491,502,0,0,0,0
10,0,0,0,0,474,508,0,0,0,0
11,0,0,0,0,465,510,0,0,0,0
12,0,0,0,0,472,507,0,0,0,0
13,0,0,0,0,472,501,0,0,0,0
14,0,0,0,0,457,505,0,0,0,0
15,0,0,0,0,458,510,0,0,0,0
0,0,0,0,0,469,503,0,0,0,0
1,0,0,0,0,473,500,0,0,0,0
2,0,0,0,0,472,499,0,0,0,0
3,0,0,0,0,460,506,0,0,0,0
4,0,0,0,0,465,506,0,0,0,0
5,0,0,0,0,474,496,0,0,0,0
6,0,0,0,0,472,484,0,0,0,0
7,0,0,0,0,461,494,0,0,0,0
8,0,0,0,0,471,486,0,0,0,0
9,0,0,0,0,478,474,0,0,0,0
10,0,0,0,0,468,498,0,0,0,0
11,0,0,0,0,468,507,0,0,0,0
12,0,0,0,0,482,510,0,0,0,0
13,0,0,0,0,488,516,0,0,0,0
14,0,0,0,0,477,525,0,0,0,0
15,0,0,0,0,473,526,0,0,0,0
0,0,0,0,0,483,519,0,0,0,0
1,0,0,0,0,486,512,0,0,0,0
2,0,0,0,0,470,519,0,0,0,0
3,0,0,0,0,471,519,0,0,0,0
4,0,0,0,0,480,506,0,0,0,0
5,0,0,0,0,483,438,0,0,0,0
6,0,0,0,0,470,277,0,0,0,0
7,0,0,0,0,471,0,0,0,0,0
8,0,0,0,0,477,172,0,0,0,0
9,0,0,0,0,474,781,1,0,0,0
10,0,0,0,0,462,920,2,0,0,0
11,0,0,0,0,468,737,1,0,0,0
12,0,0,0,0,467,592,1,0,0,0
13,0,0,0,0,454,549,0,0,0,0
14,0,0,0,0,457,536,0,0,0,0
15,0,0,0,0,464,517,0,0,0,0
0,0,0,0,0,458,510,0,0,0,0
1,0,0,0,0,454,511,0,0,0,0
2,0,0,0,0,464,498,0,0,0,0
3,0,0,0,0,465,489,0,0,0,0
4,0,0,0,0,457,496,0,0,0,0
5,0,0,0,0,459,500,0,0,0,0
6,0,0,0,0,466,493,0,0,0,0
7,0,0,0,0,465,487,0,0,0,0
8,0,0,0,0,464,485,0,0,0,0
9,0,0,0,0,464,481,0,0,0,0
10,0,0,0,0,451,493,0,0,0,0
11,0,0,0,0,463,495,0,0,0,0
12,0,0,0,0,496,487,0,0,0,0
13,0,0,0,0,536,481,0,0,0,0
14,0,0,0,0,577,487,0,0,0,0
15,0,0,0,0,641,496,0,0,0,0
0,0,0,0,0,721,498,0,0,0,0
1,0,0,0,0,792,499,0,0,0,0
2,0,0,0,0,836,515,0,0,0,0
3,0,0,0,0,876,522,0,0,0,0
4,0,0,0,0,909,521,0,0,0,0
5,0,0,0,0,913,518,0,0,0,0
6,0,0,0,0,884,530,0,0,0,0
7,0,0,0,0,844,542,0,0,0,0
8,0,0,0,0,806,542,1,0,0,0
9,0,0,0,0,755,540,0,0,0,0
10,0,0,0,0,687,554,0,0,0,0
11,0,0,0,0,635,556,0,0,0,0
12,0,0,0,0,600,545,1,0,0,0
13,0,0,0,0,566,534,0,0,0,0
14,0,0,0,0,525,537,0,0,0,0
15,0,0,0,0,509,535,0,0,0,0
0,0,0,0,0,507,524,0,0,0,0
1,0,0,0,0,500,520,0,0,0,0
2,0,0,0,0,489,527,0,0,0,0
3,0,0,0,0,494,518,0,0,0,0
4,0,0,0,0,492,514,0,0,0,0
5,0,0,0,0,473,519,0,0,0,0
6,0,0,0,0,470,519,0,0,0,0
7,0,0,0,0,465,511,0,0,0,0
8,0,0,0,0,447,516,0,0,0,0
9,0,0,0,0,445,519,0,0,0,0
10,0,0,0,0,455,512,0,0,0,0
11,0,0,0,0,458,510,0,0,0,0
12,0,0,0,0,463,514,0,0,0,0
13,0,0,0,0,455,521,0,0,0,0
14,0,0,0,0,470,518,0,0,0,0
15,0,0,0,0,470,519,0,0,0,0
0,0,0,0,0,480,522,0,0,0,0
1,0,0,0,0,494,513,0,0,0,0
2,0,0,0,0,496,510,0,0,0,0
3,0,0,0,0,486,516,0,0,0,0
4,0,0,0,0,491,516,0,0,0,0
5,0,0,0,0,498,513,0,0,0,0
6,0,0,0,0,505,505,0,0,0,0
7,0,0,0,0,500,502,0,0,0,0
8,0,0,0,0,487,509,0,0,0,0
9,0,0,0,0,486,505,0,0,0,0
10,0,0,0,0,487,499,0,0,0,0
11,0,0,0,0,472,500,0,0,0,0
12,0,0,0,0,462,510,0,0,0,0
13,0,0,0,0,468,503,0,0,0,0
14,0,0,0,0,468,500,0,0,0,0
15,0,0,0,0,452,507,0,0,0,0
0,0,0,0,0,458,508,0,0,0,0
1,0,0,0,0,463,501,0,0,0,0
2,0,0,0,0,456,503,0,0,0,0
3,0,0,0,0,444,510,0,0,0,0
4,0,0,0,0,455,508,0,0,0,0
5,0,0,0,0,460,500,0,0,0,0
6,0,0,0,0,458,501,0,0,0,0
7,0,0,0,0,446,507,0,0,0,0
8,0,0,0,0,452,504,0,0,0,0
9,0,0,0,0,466,490,0,0,0,0
10,0,0,0,0,471,494,0,0,0,0
11,0,0,0,0,465,487,0,0,0,0
12,0,0,0,0,476,500,0,0,0,0
13,0,0,0,0,488,504,0,0,0,0
14,0,0,0,0,489,507,0,0,0,0
15,0,0,0,0,489,514,0,0,0,0
0,0,0,0,0,485,522,0,0,0,0
1,0,0,0,0,469,531,0,0,0,0
2,0,0,0,0,476,528,0,0,0,0
3,0,0,0,0,475,524,0,0,0,0
4,0,0,0,0,477,521,0,0,0,0
5,0,0,0,0,480,513,0,0,0,0
6,0,0,0,0,471,509,0,0,0,0
7,0,0,0,0,459,482,0,0,0,0
8,0,0,0,0,463,371,0,0,0,0
9,0,0,0,0,464,62,0,0,0,0
10,0,0,0,0,451,16,0,0,0,0
11,0,0,0,0,446,599,0,0,0,0
12,0,0,0,0,455,961,3,0,0,0
13,0,0,0,0,456,797,1,0,0,0
14,0,0,0,0,444,640,0,0,0,0
15,0,0,0,0,443,565,0,0,0,0
0,0,0,0,0,453,533,0,0,0,0
1,0,0,0,0,455,514,0,0,0,0
2,0,0,0,0,448,518,0,0,0,0
3,0,0,0,0,454,508,0,0,0,0
4,0,0,0,0,467,491,0,0,0,0
5,0,0,0,0,469,480,0,0,0,0
6,0,0,0,0,460,485,0,0,0,0
7,0,0,0,0,465,480,0,0,0,0
8,0,0,0,0,466,474,0,0,0,0
9,0,0,0,0,451,483,0,0,0,0
10,0,0,0,0,454,484,0,0,0,0
11,0,0,0,0,460,477,0,0,0,0
12,0,0,0,0,459,477,0,0,0,0
13,0,0,0,0,451,480,0,0,0,0
14,0,0,0,0,468,478,0,0,0,0
15,0,0,0,0,494,472,0,0,0,0
0,0,0,0,0,523,483,0,0,0,0
1,0,0,0,0,584,486,0,0,0,0
2,0,0,0,0,661,491,0,0,0,0
3,0,0,0,0,730,493,0,0,0,0
4,0,0,0,0,796,501,0,0,0,0
5,0,0,0,0,846,508,0,0,0,0
6,0,0,0,0,867,525,0,0,0,0
7,0,0,0,0,891,526,0,0,0,0
8,0,0,0,0,880,540,0,0,0,0
9,0,0,0,0,867,542,0,0,0,0
10,0,0,0,0,835,542,0,0,0,0
11,0,0,0,0,784,542,0,0,0,0
12,0,0,0,0,728,542,0,0,0,0
13,0,0,0,0,664,543,0,0,0,0
14,0,0,0,0,598,553,0,0,0,0
15,0,0,0,0,551,551,0,0,0,0
0,0,0,0,0,527,541,1,0,0,0
1,0,0,0,0,507,530,0,0,0,0
2,0,0,0,0,480,534,0,0,0,0
3,0,0,0,0,470,532,0,0,0,0
4,0,0,0,0,473,524,0,0,0,0
5,0,0,0,0,472,516,0,0,0,0
6,0,0,0,0,454,521,0,0,0,0
7,0,0,0,0,450,523,0,0,0,0
8,0,0,0,0,454,515,0,0,0,0
9,0,0,0,0,449,513,0,0,0,0
10,0,0,0,0,439,524,0,0,0,0
11,0,0,0,0,447,518,0,0,0,0
12,0,0,0,0,452,515,0,0,0,0
13,0,0,0,0,446,521,0,0,0,0
14,0,0,0,0,459,522,0,0,0,0
15,0,0,0,0,472,512,0,0,0,0
0,0,0,0,0,472,519,0,0,0,0
1,0,0,0,0,476,523,0,0,0,0
2,0,0,0,0,492,517,0,0,0,0
3,0,0,0,0,487,518,0,0,0,0
4,0,0,0,0,494,516,0,0,0,0
5,0,0,0,0,502,506,0,0,0,0
6,0,0,0,0,494,507,0,0,0,0
7,0,0,0,0,480,515,0,0,0,0
8,0,0,0,0,487,513,0,0,0,0
9,0,0,0,0,489,502,0,0,0,0
10,0,0,0,0,481,504,0,0,0,0
11,0,0,0,0,467,504,0,0,0,0
12,0,0,0,0,458,515,0,0,0,0
13,0,0,0,0,463,505,0,0,0,0
14,0,0,0,0,461,503,0,0,0,0
15,0,0,0,0,446,508,0,0,0,0
0,0,0,0,0,442,515,0,0,0,0
1,0,0,0,0,455,505,0,0,0,0
2,0,0,0,0,459,504,0,0,0,0
3,0,0,0,0,449,508,0,0,0,0
4,0,0,0,0,455,514,0,0,0,0
5,0,0,0,0,466,503,0,0,0,0
6,0,0,0,0,467,506,0,0,0,0
7,0,0,0,0,463,500,0,0,0,0
8,0,0,0,0,464,499,0,0,0,0
9,0,0,0,0,479,490,0,0,0,0
10,0,0,0,0,484,473,0,0,0,0
11,0,0,0,0,476,481,0,0,0,0
12,0,0,0,0,471,508,0,0,0,0
13,0,0,0,0,479,504,0,0,0,0
14,0,0,0,0,481,510,0,0,0,0
15,0,0,0,0,467,525,0,0,0,0
0,0,0,0,0,463,535,0,0,0,0
1,0,0,0,0,475,519,0,0,0,0
2,0,0,0,0,477,515,0,0,0,0
3,0,0,0,0,463,521,0,0,0,0
4,0,0,0,0,467,522,0,0,0,0
5,0,0,0,0,473,509,0,0,0,0
6,0,0,0,0,472,494,0,0,0,0
7,0,0,0,0,459,412,0,0,0,0
8,0,0,0,0,461,149,0,0,0,0
9,0,0,0,0,472,0,0,0,0,0
10,0,0,0,0,475,491,0,0,0,0
11,0,0,0,0,463,990,3,0,0,0
12,0,0,0,0,467,820,2,0,0,0
13,0,0,0,0,475,682,1,0,0,0
14,0,0,0,0,472,573,0,0,0,0
15,0,0,0,0,471,523,0,0,0,0
0,0,0,0,0,461,511,0,0,0,0
1,0,0,0,0,452,511,0,0,0,0
2,0,0,0,0,462,500,0,0,0,0
3,0,0,0,0,465,488,0,0,0,0
4,0,0,0,0,464,487,0,0,0,0
5,0,0,0,0,452,491,0,0,0,0
6,0,0,0,0,463,486,0,0,0,0
7,0,0,0,0,470,473,0,0,0,0
8,0,0,0,0,460,477,0,0,0,0
9,0,0,0,0,463,481,0,0,0,0
10,0,0,0,0,470,472,0,0,0,0
11,0,0,0,0,469,469,0,0,0,0
12,0,0,0,0,459,480,0,0,0,0
13,0,0,0,0,473,475,0,0,0,0
14,0,0,0,0,491,471,0,0,0,0
15,0,0,0,0,509,472,0,0,0,0
0,0,0,0,0,552,485,0,0,0,0
1,0,0,0,0,622,479,0,0,0,0
2,0,0,0,0,692,486,0,0,0,0
3,0,0,0,0,747,498,0,0,0,0
4,0,0,0,0,806,510,0,0,0,0
5,0,0,0,0,855,509,0,0,0,0
6,0,0,0,0,875,519,0,0,0,0
7,0,0,0,0,863,535,0,0,0,0
8,0,0,0,0,856,543,1,0,0,0
9,0,0,0,0,828,539,0,0,0,0
10,0,0,0,0,775,555,0,0,0,0
11,0,0,0,0,721,557,0,0,0,0
12,0,0,0,0,674,556,1,0,0,0
13,0,0,0,0,622,546,0,0,0,0
14,0,0,0,0,559,551,0,0,0,0
15,0,0,0,0,515,552,0,0,0,0
0,0,0,0,0,492,543,0,0,0,0
1,0,0,0,0,472,532,0,0,0,0
2,0,0,0,0,455,533,0,0,0,0
3,0,0,0,0,442,525,0,0,0,0
4,0,0,0,0,425,533,0,0,0,0
5,0,0,0,0,434,527,0,0,0,0
6,0,0,0,0,440,520,0,0,0,0
7,0,0,0,0,433,518,0,0,0,0
8,0,0,0,0,430,528,0,0,0,0
9,0,0,0,0,444,518,0,0,0,0
10,0,0,0,0,451,516,0,0,0,0
11,0,0,0,0,446,519,0,0,0,0
12,0,0,0,0,454,524,0,0,0,0
13,0,0,0,0,468,516,0,0,0,0
14,0,0,0,0,475,517,0,0,0,0
15,0,0,0,0,473,523,0,0,0,0
0,0,0,0,0,481,526,0,0,0,0
1,0,0,0,0,502,515,0,0,0,0
2,0,0,0,0,510,509,0,0,0,0
3,0,0,0,0,499,514,0,0,0,0
4,0,0,0,0,503,518,0,0,0,0
5,0,0,0,0,508,510,0,0,0,0
6,0,0,0,0,501,508,0,0,0,0
7,0,0,0,0,489,506,0,0,0,0
8,0,0,0,0,476,515,0,0,0,0
9,0,0,0,0,480,505,0,0,0,0
10,0,0,0,0,476,503,0,0,0,0
11,0,0,0,0,456,513,0,0,0,0
12,0,0,0,0,455,515,0,0,0,0
13,0,0,0,0,458,505,0,0,0,0
14,0,0,0,0,454,504,0,0,0,0
15,0,0,0,0,441,508,0,0,0,0
0,0,0,0,0,441,503,0,0,0,0
1,0,0,0,0,449,487,0,0,0,0
2,0,0,0,0,448,487,0,0,0,0
3,0,0,0,0,440,478,0,0,0,0
4,0,0,0,0,446,495,0,0,0,0
5,0,0,0,0,456,500,0,0,0,0
6,0,0,0,0,456,503,0,0,0,0
7,0,0,0,0,457,510,0,0,0,0
8,0,0,0,0,448,524,0,0,0,0
9,0,0,0,0,448,527,0,0,0,0
10,0,0,0,0,452,525,0,0,0,0
11,0,0,0,0,451,527,0,0,0,0
12,0,0,0,0,463,522,0,0,0,0
13,0,0,0,0,469,515,0,0,0,0
14,0,0,0,0,458,520,0,0,0,0
15,0,0,0,0,464,481,0,0,0,0
0,0,0,0,0,470,359,0,0,0,0
1,0,0,0,0,460,31,0,0,0,0
2,0,0,0,0,463,29,0,0,0,0
3,0,0,0,0,472,649,1,0,0,0
4,0,0,0,0,472,984,3,0,0,0
5,0,0,0,0,460,800,1,0,0,0
6,0,0,0,0,464,660,0,0,0,0
7,0,0,0,0,464,553,0,0,0,0
8,0,0,0,0,450,526,0,0,0,0
9,0,0,0,0,448,518,0,0,0,0
10,0,0,0,0,459,503,0,0,0,0
11,0,0,0,0,463,491,0,0,0,0
12,0,0,0,0,452,492,0,0,0,0
13,0,0,0,0,455,492,0,0,0,0
14,0,0,0,0,461,486,0,0,0,0
15,0,0,0,0,455,479,0,0,0,0
0,0,0,0,0,440,490,0,0,0,0
1,0,0,0,0,448,479,0,0,0,0
2,0,0,0,0,450,473,0,0,0,0
3,0,0,0,0,439,473,0,0,0,0
4,0,0,0,0,437,479,0,0,0,0
5,0,0,0,0,448,472,0,0,0,0
6,0,0,0,0,457,471,0,0,0,0
7,0,0,0,0,462,472,0,0,0,0
8,0,0,0,0,496,479,0,0,0,0
9,0,0,0,0,556,472,0,0,0,0
10,0,0,0,0,621,475,0,0,0,0
11,0,0,0,0,686,484,0,0,0,0
12,0,0,0,0,747,492,0,0,0,0
13,0,0,0,0,790,503,0,0,0,0
14,0,0,0,0,816,527,0,0,0,0
15,0,0,0,0,841,532,0,0,0,0
0,0,0,0,0,843,537,0,0,0,0
1,0,0,0,0,815,546,0,0,0,0
2,0,0,0,0,775,562,0,0,0,0
3,0,0,0,0,739,557,0,0,0,0
4,0,0,0,0,690,559,1,0,0,0
5,0,0,0,0,624,561,0,0,0,0
6,0,0,0,0,582,557,0,0,0,0
7,0,0,0,0,542,543,0,0,0,0
8,0,0,0,0,496,549,1,0,0,0
9,0,0,0,0,469,550,0,0,0,0
10,0,0,0,0,465,540,0,0,0,0
11,0,0,0,0,459,528,0,0,0,0
12,0,0,0,0,443,531,0,0,0,0
13,0,0,0,0,445,529,0,0,0,0
14,0,0,0,0,449,520,0,0,0,0
15,0,0,0,0,443,515,0,0,0,0
0,0,0,0,0,427,528,0,0,0,0
1,0,0,0,0,433,519,0,0,0,0
2,0,0,0,0,434,515,0,0,0,0
3,0,0,0,0,422,517,0,0,0,0
4,0,0,0,0,425,525,0,0,0,0
5,0,0,0,0,439,515,0,0,0,0
6,0,0,0,0,444,513,0,0,0,0
7,0,0,0,0,441,517,0,0,0,0
8,0,0,0,0,448,523,0,0,0,0
9,0,0,0,0,462,519,0,0,0,0
10,0,0,0,0,481,512,0,0,0,0
11,0,0,0,0,488,505,0,0,0,0
12,0,0,0,0,477,519,0,0,0,0
13,0,0,0,0,483,512,0,0,0,0
14,0,0,0,0,487,510,0,0,0,0
15,0,0,0,0,481,505,0,0,0,0
0,0,0,0,0,477,506,0,0,0,0
1,0,0,0,0,471,502,0,0,0,0
2,0,0,0,0,455,507,0,0,0,0
3,0,0,0,0,452,505,0,0,0,0
4,0,0,0,0,438,516,0,0,0,0
5,0,0,0,0,440,512,0,0,0,0
6,0,0,0,0,444,505,0,0,0,0
7,0,0,0,0,437,500,0,0,0,0
8,0,0,0,0,428,498,0,0,0,0
9,0,0,0,0,436,485,0,0,0,0
10,0,0,0,0,439,481,0,0,0,0
11,0,0,0,0,427,475,0,0,0,0
12,0,0,0,0,427,501,0,0,0,0
13,0,0,0,0,441,499,0,0,0,0
14,0,0,0,0,447,502,0,0,0,0
15,0,0,0,0,438,516,0,0,0,0
0,0,0,0,0,440,532,0,0,0,0
1,0,0,0,0,451,522,0,0,0,0
2,0,0,0,0,452,523,0,0,0,0
3,0,0,0,0,444,526,0,0,0,0
4,0,0,0,0,451,525,0,0,0,0
5,0,0,0,0,462,512,0,0,0,0
6,0,0,0,0,461,510,0,0,0,0
7,0,0,0,0,451,473,0,0,0,0
8,0,0,0,0,457,345,0,0,0,0
9,0,0,0,0,465,11,0,0,0,0
10,0,0,0,0,458,51,0,0,0,0
11,0,0,0,0,449,695,1,0,0,0
12,0,0,0,0,454,965,3,0,0,0
13,0,0,0,0,460,787,1,0,0,0
